job_title,resume_id,source_file,normalized_score,resume_preview
CivilEngineer,370,4eacecea3a4cd4ce_train.png,0.76934433,"Senior Civil Engineer with 10+ years of experience in designing, planning, and managing complex infr"
CivilEngineer,382,bf955806d0c40007_train.png,0.732455,Detail-oriented Civil Engineer and PE with a proven track record of delivering projects under budget
CivilEngineer,380,8bbd5c93cdbef4d6_train.png,0.72336954,Civil Project Engineer with 5+ years of experience in executing and managing infrastructure projects
CivilEngineer,354,14d9a6041286c1f5_train.png,0.72061336,Experienced Civil Engineer with a proven track record of delivering successful engineering solutions
CivilEngineer,346,9f2a5ced49c05628_train.png,0.715262,Experienced Civil Engineer with a proven track record of delivering successful civil engineering sol
CivilEngineer,353,ccc528603ece3558_train.png,0.708691,"Dedicated Civil Engineer with 14+ years of experience designing cost-effective, environmentally cons"
CivilEngineer,365,ce63fe62a25ba6ce_train.png,0.66744685,Experienced Civil Engineer with a proven track record of delivering innovative and cost-effective en
CivilEngineer,359,f4100f88a890f5a2_train.png,0.6657028,Detail-oriented Civil Engineer and PE with a passion for solving complex problems. Proven expertise 
CivilEngineer,356,231474657bdc2b92_train.png,0.6638472,Experienced Civil Engineer with over 8 years of expertise in managing large-scale construction proje
CivilEngineer,351,a77ffd6172f6775e_train.jpg,0.6531743,Highly motivated and goal-oriented professional with over ten years of experience in Civil Engineeri
CivilEngineer,352,cbf061f12f2cf7cf_train.png,0.65297306,Detail-oriented Civil Engineer and PE with a passion for solving complex problems. Proven track reco
CivilEngineer,379,8df67ea814be65aa_train.png,0.64566636,"Education: Bachelor of Science in Civil Engineering, University of New York, New York City, New York"
CivilEngineer,367,f87c73e247374e01_train.png,0.64471143,Detail-oriented Civil Engineer and PE with a proven track record of managing multi-million-dollar pr
CivilEngineer,366,2d0b24b6519f701c_train.jpg,0.6383587,"A dedicated Civil Engineer with expertise in site planning, project management, and structural desig"
CivilEngineer,350,0f0879421f4eeadb_train.png,0.6177206,Detail-Oriented Civil Engineer and PE with a Zest for Solving Complex Problems. Seeking opportunitie
CivilEngineer,369,3fdf176382d5be21_train.png,0.6141331,"A highly skilled civil engineer with extensive experience in infrastructure development, utility sys"
CivilEngineer,344,9ce694c156cd63e5_train.png,0.607887,"Education: Virginia Commonwealth University, Engineer’s Degree in Civil Engineering, 2002, 2007 Wor"
CivilEngineer,373,5b2aca7401a6a726_train.png,0.5935093,"Dedicated Civil Engineer with 1 year of experience in designing, planning, and executing infrastruct"
CivilEngineer,362,2a6e18dc2e4d90f7_train.png,0.57374716,"Dedicated and experienced Civil Engineer with extensive knowledge of engineering principles, theorie"
CivilEngineer,381,b09aaaa234aa5853_train.png,0.57351387,"Civil Structural Engineer with 5 years of experience in designing, analyzing, and optimizing infrast"
CivilEngineer,377,7aae2c424177a761_train.png,0.5603433,Efficient Civil Engineer and Professional Engineer (PE) with over 3 years of experience and a passio
CivilEngineer,360,ed406975076753e3_train.png,0.55959165,Highly organized and detail-oriented civil engineer with over five years of experience in residentia
CivilEngineer,378,6f2c61e30da80d1f_train.png,0.55444443,Efficient Civil Engineer and Professional Engineer (PE) with 3+ years of experience and a passion fo
CivilEngineer,376,60b9c62a1f4d47f7_train.png,0.5523824,PE-certified civil engineer with more than four years of experience in the design and management of 
CivilEngineer,361,15b055309acd4d96_train.png,0.4899168,"B.Tech Civil Engineering graduate with expertise in construction design, material management, and pr"
CivilEngineer,363,1914e87da61135bb_train.png,0.48265907,Detail-oriented Civil Engineer and PE with a passion for solving complex problems. Proven expertise 
CivilEngineer,355,1f92f62021da5f99_train.png,0.46174997,"Education:  Work Experience: Transurban, Civil & Structural Engineer, 2019-01, Current, Prepared ci"
CivilEngineer,371,44d1462b361504ea_train.png,0.41326842,"Education: Missouri University of Science and Technology – Engineering Education Center, Engineer’s "
CivilEngineer,348,afab5a4d78dc5fb8_train.png,0.33664668,Education:  Work Experience:  Projects:  Skills:  Certifications:  Languages:
CivilEngineer,357,2c566ae61be6ec86_train.png,0.33664668,Education:  Work Experience:  Projects:  Skills:  Certifications:  Languages:
CivilEngineer,364,38aa818baba42667_train.png,0.33572128,A registered member of ICE and CIOB with over seven years of experience in civil engineering. Skille
CivilEngineer,375,66ef5984367a7a77_train.png,0.32647276,"Education:  Work Experience: Mon, Little, and Winterhiser, Philadelphia, PA, Civil Site Engineer, 2"
CivilEngineer,358,unknown,0.3063384,Engineer in Training (EIT) and graduate of an ABET-accredited bachelor’s program in civil engineerin
CivilEngineer,374,8821a4dbc83a57c0_train.png,0.3,A registered member of ICE and CIOB with 4+ years of experience as a Civil Engineer. Capable of work
Consult,392,151f5c043176b1ab_train.png,1.0,Process-oriented Management Consultant with over eight years of experience driving efficiency and ef
Consult,436,9ac2628f5f21a9ec_train.png,0.9704876,Results-driven management consultant with over 14 years of experience. A multinational background en
Consult,419,cff518f35d6daae7_train.png,0.92981476,"Results-driven management consultant with over 4 years of experience diagnosing a range of problems,"
Consult,434,ff3582068455bc0a_train.png,0.8789668,Results-driven management consultant with over 4 years of experience diagnosing problems for small b
Consult,410,4236abd8f5533988_train.png,0.85049874,Results-driven Principal Consultant with 5+ years of experience delivering strategic guidance and in
Consult,428,6ab81d0d76d4a5e4_train.png,0.8456083,"Highly experienced Strategy Consultant with 4+ years in management consulting, specializing in strat"
Consult,406,b475a9e2a90108d6_train.png,0.8432497,Accomplished Lead Consultant with 5+ years of experience driving successful project implementations 
Consult,426,681dd035a24ec417_train.png,0.8346038,Highly effective Technology Consultant with over 15 years of international experience specializing i
Consult,430,6ed619d29622735d_train.png,0.8321175,"Education: Everest University – Orlando Campus, Bachelor’s Degree in Business, 2005, 2009 Work Expe"
Consult,391,115b381bf23fe4cb_train.jpg,0.81991684,"5+ years of experience as an Oracle Apps Financial Consultant, specializing in Oracle Applications C"
Consult,401,2cb09a1ef4a41bb1_train.png,0.81035084,Results-driven Professional Services Consultant with 2 years of experience delivering innovative sol
Consult,433,9751ee1c17c08cff_train.png,0.80021775,Highly analytical and detail-oriented business analyst with 2 years of experience conducting thoroug
Consult,403,ae7b555d7f6525c5_train.png,0.7959068,"Business Consultant with 8 years of experience in process improvement, CRM strategy design, and impl"
Consult,385,8edfd1d1500e4540_train.png,0.7894416,"Seasoned Management Consultant with over 12 years of experience in project management, organizationa"
Consult,432,864c9e7eac41482d_train.png,0.7833982,Business consultant with 8 years of experience in process improvement design and implementation. Des
Consult,388,0b858f952b5b261f_train.png,0.77231,"Education: Franciscan University of Steubenville, Bachelor’s Degree in Computer Science Work Experi"
Consult,407,3ded4445ee5f2aeb_train.png,0.7645173,"Resourceful Business Consultant with 8+ years of experience in analyzing business processes, impleme"
Consult,387,93106a7d82ffd338_train.png,0.74028754,"A results-driven Business Consultant with over 10 years of experience in renewable energy, technolog"
Consult,389,93c93f913ee26f2e_train.jpg,0.731842,"Education: Bachelor of Science in Operations & Supply Chain Management, Minor in Economics, Member o"
Consult,396,152729b7eb4ba7c0_train.jpg,0.71797943,"Education:  Work Experience: Technical Program Manager, AB Corp, Chicago, IL, 2009-12, 2013-02, Lia"
Consult,421,d98c29d7961e364c_train.jpg,0.65683573,"Healthcare Consultant with 8+ years of experience in assisting hospitals and their staff, reviewing "
Consult,413,ca1d8fef2ba4dcdb_train.png,0.653386,Experienced Business Process Consultant with a proven ability to oversee commercial projects from co
Consult,429,81fe27cd615ae544_train.png,0.65208626,"Experienced Senior Management Consultant with a proven track record in client servicing, advisory se"
Consult,414,46b1a616adc2bdb2_train.png,0.6464405,Seasoned business professional and recent Harvard MBA graduate with a unique blend of creative and a
Consult,427,fe07e03f613adeb5_train.png,0.64273643,"Experienced IT Security and Network Professional with expertise in maintaining networks, application"
Consult,383,8e5842923a4716f3_train.png,0.60671705,"Dedicated Cybersecurity Consultant with enterprise-level experience in designing, configuring, and m"
Consult,415,4848e82eb3cd01f2_train.jpg,0.6019305,Seasoned business professional and recent Harvard MBA graduate with a unique blend of creative and a
Consult,400,2a5f458f39697480_train.jpg,0.60000324,"Education: Yale University, New Haven, CT, PhD in Molecular Biophysics and Biochemistry, 2009, 2014,"
Consult,422,eb18195008e8a808_train.png,0.59799105,"Highly effective consulting professional with 13+ years of experience in data analysis, teacher coll"
Consult,416,49ddfe4bf0f471c3_train.png,0.59742785,"Results-driven ERP Consultant with 2+ years of experience in analyzing, designing, and implementing "
Consult,405,b097a2e0a665a92c_train.png,0.59250975,"Environmental Consultant with 5+ years of experience in biodiversity conservation, environmental eme"
Consult,420,e8d742319b9d39aa_train.png,0.5766454,Highly analytical and results-driven Investment Consultant with 3+ years of experience in institutio
Consult,408,b5b27e4b58947f7d_train.png,0.5482568,Experienced Salesforce Consultant with over 4 years of hands-on expertise in Salesforce administrati
Consult,399,aa3ec1bc1dddea78_train.png,0.51879954,Value-oriented healthcare management consultant with 9+ years of experience working alongside doctor
Consult,423,68325764cb2fd5b4_train.png,0.5163847,Dedicated Learning Consultant with 2 years of experience designing and implementing customized learn
Consult,425,f19dfa27a8b45d41_train.jpg,0.5097949,"Leveraging 7+ years of experience in sales and marketing, with a focus on driving revenue growth, cl"
Consult,424,68a557f1fc81b0ef_train.png,0.5031099,"Education: University of New York, Bachelor of Arts and Science, 2014, 2017, Balanced multiple deadl"
Consult,417,ca8a1d89741c339a_train.png,0.49012375,"Dedicated HR Consultant with extensive experience in employee relations, training, and organizationa"
Consult,418,4ac56a3340ac7b2d_train.png,0.48654783,"With over 7 years of experience in sales consultancy, I excel in building client relationships, pres"
Consult,431,77c2b4accdb67b82_train.jpg,0.48151612,Passionate and experienced Marketing Consultant with a proven track record of providing strategic an
Consult,411,bc6b95ba6576f1ee_train.png,0.47619563,Business Consultant with 7+ years of experience driving process improvements and increasing profitab
Consult,409,b58c405fd41ad761_train.png,0.47140086,"Experienced Marketing Professional with 10+ years of expertise in marketing consulting, digital mark"
Consult,404,3ebb3804381984e5_train.png,0.4569966,Dedicated IT Consultant with 15+ years of experience in developing functional IT solutions for clien
Consult,394,294a2769f16a6bf3_train.png,0.43867135,"Training Consultant with 5+ years of experience designing, delivering, and evaluating effective trai"
Consult,402,2c38c8781314c7b1_train.jpg,0.42477766,"I am Ruth Stephanie, a 24-year-old professional with a strong international focus and background. Cu"
Consult,435,9dfea8fd132060eb_train.png,0.41871548,Dynamic and results-driven Sales Consultant with over 17 years of experience. Proven expertise in de
Consult,390,9dffa7c4c501b8fb_train.png,0.41304988,Experienced Health and Safety Consultant with a proven track record in the construction industry. Ex
Consult,393,1706bf6966aecaeb_train.png,0.38748476,Award-winning Senior Consultant with over 10 years of experience. Education:  Work Experience:  P
Consult,412,43037a821f441c24_train.png,0.37134182,Experienced Travel Consultant with a passion for the travel industry and a proven track record of ex
Consult,397,a5a5adfbd24763cc_train.jpg,0.36646476,Energetic and self-motivated graduate with exposure to multicultural environments and a passion for 
Consult,395,171ce56280f4db4b_train.jpg,0.356467,Accomplished Finance & Insurance Consultant with over 18.5 years of combined experience in Harley-Da
Consult,398,2c2bf7015fe7e7a9_train.png,0.3390755,Education:  Work Experience:  Projects:  Skills:  Certifications:  Languages:
Consult,384,02de6497d156022a_train.jpg,0.32356045,"Results-driven Marketing Consultant with extensive experience across marketing, advertising, and pub"
Consult,386,0de96a7e63c786db_train.jpg,0.3,Cloud Architect & Consultant Education:  Work Experience:  Projects:  Skills:  Certifications: 
DOT,452,65139a6885a6e6c1_train.jpg,1.0,"Education: Bachelor of Science in Computer Science, University of South Florida Work Experience: Se"
DOT,449,39aac5b372d3a0fc_train.png,0.9548848,"Education: Bachelor’s Degree in Computer Science, Maharishi University of Management, 2001, 2006 Wo"
DOT,459,7d3d7b18b4275507_train.png,0.9459345,Detail-oriented and innovative .NET developer with 1 year of experience in designing user-centric ap
DOT,448,2c901d93e5c84c83_train.png,0.92906374,"Enthusiastic .NET developer with 1+ year of hands-on experience as a .NET intern. Skilled in C#, ASP"
DOT,456,56085f5731fcc296_train.png,0.9277847,".NET Developer with 9+ years of experience in developing web, batch, and business intelligence solut"
DOT,454,64bfb5bec27787c0_train.png,0.92489463,"Diligent ASP.NET Developer with 1 year of experience in designing, developing, and maintaining web a"
DOT,458,6cca3a53b086b847_train.png,0.912739,A logical and organized .NET developer with a proven track record of delivering innovative applicati
DOT,442,0868dbf3537106c5_train.png,0.8616416,".NET Developer with 5+ years of experience in web, batch, and business intelligence solutions using "
DOT,439,dcb9df0cd683b942_train.png,0.8518557,"Highly skilled .NET developer with 2+ years of experience in ASP.NET MVC, client-side web developmen"
DOT,444,efe46100be4ced87_train.jpg,0.8226329,Experienced .NET Developer with a strong background in developing business applications using ASP.NE
DOT,462,826cee1651c768de_train.png,0.8064603,"Education: Resume Worded University, Bachelor of Science in Computer Science, Minor in Business Mana"
DOT,440,00387ea0c3656bda_train.png,0.80477935,"Education: Bachelor of Computer Applications, State University of New York, 2018 Work Experience: X"
DOT,437,db697b663d845185_train.png,0.7819817,"Lightning-fast, detail-oriented .NET developer with 2+ years of experience. Proficient in ASP.NET MV"
DOT,451,304cdf1daa8dee33_train.png,0.7594483,Versatile .NET Developer with a strong focus on .NET Core and a solid background in software develop
DOT,445,1d1117383c48ecad_train.jpg,0.7450233,"Education: Bachelor of Computer Application (BCA), 2020, 2023; XII in Computer Science, 2018, 2020 "
DOT,455,5ab75c7f7a2946db_train.png,0.7212794,"Education: MCA, Maharaja Agarsen College, Delhi, IGNOU, Pursuing/1st Sem; BCA, DIST, Dhampur Bijnor,"
DOT,463,d028b44f04be65d0_train.jpg,0.7189715,An experienced .NET Developer with a solid work tenure in a wide range of .NET development aspects f
DOT,464,e684ca3b2d07ec48_train.jpg,0.7189715,An experienced .NET Developer with a solid work tenure in a wide range of .NET development aspects f
DOT,438,1435678257f6b49f_train.png,0.6836242,"Results-driven .NET developer with 2+ years of experience in ASP.NET MVC, client-side web developmen"
DOT,441,eac7e043060b5d76_train.png,0.67518085,"Experienced .NET Developer with over 12 years of expertise in building web applications, working wit"
DOT,447,2c60636d5d47fb37_train.jpg,0.6495149,"Experienced .NET Developer with expertise in prototyping, implementation, and execution of .NET appl"
DOT,453,676dce9c0050848b_train.jpg,0.64177084,Experienced .NET Developer with expertise in designing and developing business applications. Skilled
DOT,461,8b630cdd5b1e2d5d_train.png,0.6385877,Detail-oriented .NET Developer with 2+ years of experience in ASP.NET MVC and client-side web develo
DOT,443,0df11be336c1578d_train.jpg,0.63464195,"Experienced .NET Developer with expertise in all stages of development, from analysis to execution. "
DOT,446,1ec1239577e9d4ae_train.png,0.60370225,Lightning-fast and detail-oriented .NET developer with 2+ years of experience. Proficient in ASP.NET
DOT,457,7bf79fc9cf4c0006_train.png,0.6021654,Lightning-fast and detail-oriented .NET developer with 2+ years of experience in ASP.NET MVC and cli
DOT,450,3ec9e43108342526_train.png,0.56625473,"Innovative and seasoned .NET Developer with 5+ years of experience in ASP.NET, VB.NET, and Microsoft"
DOT,460,978128513b5b8985_train.jpg,0.3,"Experienced .NET Developer. Seasoned .NET Developer with expertise in ASP.NET, VB.NET, and MVC frame"
DataScience,490,ea4b11308e08d414_train.png,1.0,"Experienced Big Data Scientist with over 10 years of expertise in ingesting, storing, processing, an"
DataScience,487,e9b8968eaf92c36e_train.png,0.9353665,"Data Scientist with 4+ years of experience in building data-intensive applications, overcoming compl"
DataScience,472,521a038d67e68d31_train.png,0.93480587,Microsoft and Google-certified data scientist with 9 years of experience. Proven track record of inc
DataScience,484,98233ca4427a68c5_train.png,0.92876387,"Experienced Big Data Scientist with over 10 years of experience in ingesting, storing, processing, a"
DataScience,480,ba96fdf0da889715_train.png,0.92844474,To leverage my expertise as a Data Scientist with over ten years of experience in programming langua
DataScience,471,5260bbf019ad955a_train.png,0.9022732,Microsoft and Google-certified data scientist with 9 years of experience. Specializes in predictive 
DataScience,481,9431a0e8125243ec_train.png,0.8934663,Microsoft and Google-certified Data Scientist with 9+ years of experience. Proven track record of cr
DataScience,475,7df0369eeaf26677_train.png,0.89272714,"Analytical and results-driven data science intern with expertise in Python, data analysis, and machi"
DataScience,485,e4e4a836d5f2acdd_train.png,0.8675603,"Microsoft Certified Data Scientist with 10+ years of experience in Python, R, Java, and Scala. Appli"
DataScience,486,a1f214aae96a0b39_train.png,0.86120015,Microsoft and Google-certified Data Scientist with 9 years of experience. Seeking to increase data e
DataScience,483,c7fb3587f6c88002_train.png,0.8565572,Rising data science professional with a strong interest in the insurance industry. Proven ability to
DataScience,473,5e56db0f164db94a_train.png,0.8561788,Microsoft Certified Data Scientist with over 11 years of experience executing data-driven solutions 
DataScience,465,3d794789d008742c_train.png,0.848197,"Principal Data Scientist with 10+ years of experience in predictive modeling, machine learning, and "
DataScience,478,be8cdcb3e8fbf9cb_train.png,0.84127116,An analytical and detail-oriented Data Scientist with four years of experience driving quantifiable 
DataScience,467,25c2f7b83f41eacb_train.png,0.83008134,Experienced Senior Data Scientist with over eight years of expertise in advanced statistical algorit
DataScience,469,0c97c196c49475ff_train.png,0.809846,Passionate Data Scientist with over 4 years of professional experience specializing in Natural Langu
DataScience,474,6c6959e5532f1d50_train.png,0.7649759,Senior data scientist passionate about leveraging data to drive business value and innovation. Educ
DataScience,468,128e85f7b1a5df2c_train.jpg,0.7138305,Professional Data Scientist with a strong focus on leveraging statistics and machine learning to unc
DataScience,477,843364b33ef03162_train.png,0.7096986,"Entry-Level Data Scientist with a passion for contributing to meaningful causes. A young, energetic,"
DataScience,479,c534c85d4bda9498_train.png,0.6880235,"Microsoft Certified Data Scientist with 10+ years of experience in Python, R, Java, and Scala. Appli"
DataScience,466,20251120accf397a_train.png,0.42568463,"Education:  Work Experience: Senior Data Scientist, 2020-01, 2023-12 Projects:  Skills:  Certifi"
DataScience,470,5561d7ce8325e458_train.png,0.35222593,Education:  Work Experience:  Projects:  Skills:  Certifications:  Languages:
DataScience,482,aff37fe47dbe202e_train.png,0.35222593,Education:  Work Experience:  Projects:  Skills:  Certifications:  Languages:
DataScience,476,96ba5cd4d6bd9e87_train.png,0.3,Here are the fully corrected and optimized resumes for each image: Education:  Work Experience:  
Database,507,aa67a959d23c057d_train.png,1.0,"Results-driven Database Analyst with 2+ years of experience in designing, implementing, and maintain"
Database,508,d0479872162b5b64_train.png,0.9535833,"Database Developer with 1 year of experience in designing, implementing, and maintaining database sy"
Database,511,e20721a5132f7b6c_train.png,0.9018426,"Database Specialist with 2 years of experience in designing, implementing, and maintaining database "
Database,496,438fc23473242e83_train.png,0.8741629,Detail-oriented database assistant with excellent analytical and problem-solving skills. Experienced
Database,497,5218e5a9d49f622d_train.png,0.8431547,"Education: University of Missouri – Columbia, Bachelor’s in Computer Science Work Experience: Datab"
Database,500,5c46415022c426bb_train.png,0.83054876,"Database Manager with extensive experience in database management, system configuration, and data an"
Database,493,2e1a56ae67f6520e_train.png,0.8123042,"Education: Bachelor of Science in Computer Science, Maharishi University of Management, 1998, 2003 "
Database,509,b8b7849de3dad95b_train.png,0.7762703,"Education: Tech. System Analysis & Development, Sao Paulo Technology University, 2004, Present, Fina"
Database,515,f952a74f4f76618b_train.png,0.77170354,Results-driven Database Engineer with 5+ years of experience ensuring reliable operation of data per
Database,504,7f33f3ce88e4436c_train.png,0.76103926,"Database Administrator with entry-level experience specializing in data protection, cybersecurity, d"
Database,513,eef46cd1f465b2d0_train.png,0.7501657,Experienced database engineer with a passion for designing and creating efficient solutions using Mi
Database,498,2fd974489b2980ea_train.png,0.72972375,Results-driven Database Engineer with over five years of experience in ensuring the reliable operati
Database,514,f032d6a5da32_train.png,0.7058588,Database Administrator with 5+ years of experience in maintaining and implementing enterprise-suppor
Database,505,856cc456294ed92c_train.jpg,0.67556036,Senior Database Administrator with 16+ years of experience in spearheading diverse teams to execute 
Database,491,08e79fd62868f24a_train.png,0.6486387,Adept Database Developer with 6+ years of experience in SQL and Visual Basic. Proven track record of
Database,489,06792a43f7feb017_train.png,0.64685273,"Database Developer with 8+ years of experience in designing, optimizing, and managing database syste"
Database,510,eb4f2a7957df7e09_train.png,0.622803,"As an experienced Database Administrator, I am looking to develop my career within a role where I ca"
Database,502,5e53a391a11ad3ea_train.jpg,0.61821425,Database Specialist with 10+ years of experience in Oracle Database Administration and Automation. S
Database,492,2889e6a96bf64411_train.png,0.6099776,Enthusiastic Database Manager with 4+ years of experience in maintaining high-quality databases and 
Database,495,3c07907dd3698f69_train.png,0.6062428,Database Developer with demonstrated success in analyzing and improving database functionality. Expe
Database,494,30eccac48cf78647_train.png,0.60586977,Adept Database Developer with 6+ years of experience in SQL and Visual Basic. Proven ability to deli
Database,512,edfba17945e11237_train.png,0.60300994,"Adept database developer with 6+ years of experience, skilled in SQL and Visual Basic. Seeking to en"
Database,501,628972d26fac7ade_train.png,0.5717503,"Database Developer with 6+ years of experience in SQL, ETL, and database architecture. Proven track "
Database,503,6fba9302753277c0_train.png,0.56933105,Results-oriented and knowledgeable Database Tester with experience in testing new computer databases
Database,499,57740c125a5f9af5_train.png,0.46148878,"Education:  Work Experience: Senior Database Engineer, Glover-Koss, 2019-12, Present, Boston, MA, L"
Database,506,c29858429d983003_train.png,0.36754256,Experienced Database Administrator with a degree in Computer Science and over 5 years of experience 
Database,488,08c17b29832594aa_train.png,0.3,Experienced and passionate Database Developer with a proven track record of maximizing SQL Server pe
Design,524,2d5ab13e3e0c9f80_train.png,1.0,"Education: Loughborough University, Bachelor of Arts in Industrial Design & Technology, Loughborough"
Design,534,5bdb9ae5dcbcb555_train.png,0.9882856,"Education: Master of Science in Computer Graphics Technology, Purdue University, West Lafayette, IN,"
Design,545,a4698007c118011a_train.png,0.9191621,"Product designer and full-stack developer with expertise in immersive computing, XR, and emerging te"
Design,530,565a6f58ea4f1a35_train.png,0.8692001,"Education: Carnegie Mellon University, Pittsburgh, PA, Bachelor of Design, Human-Computer Interactio"
Design,551,cd9a0f017468fcd7_train.png,0.8407619,Instructional Designer with 6+ years of experience developing training programs that address specifi
Design,533,5d45c343972a1ea1_train.png,0.838225,"A multi-talented product designer with expertise in UX design, wireframing, prototyping, and executi"
Design,550,ca04a376acadb546_train.png,0.83657944,"Senior Graphic Design Specialist with 6+ years of experience managing the complete design process, f"
Design,520,e9c5118fc7b6ddf2_train.png,0.7712564,"A Software Engineering graduate from the University of Kuala Lumpur with a passion for design, speci"
Design,517,c546297decfcff41_train.jpg,0.7536179,"Education: University of Washington, Seattle, WA, BDes in Visual Communication Design, BA in Compara"
Design,539,71bdd8ab42cb92e9_train.png,0.7219354,Results-oriented Structural Designer with 2+ years of experience designing and analyzing diverse str
Design,547,a8714c444c1ff1cc_train.png,0.7038337,"With over 4 years of experience, I am a highly creative and knowledgeable Graphic Designer specializ"
Design,552,ddf27b4fa9a7d98a_train.png,0.6620623,Graphic Designer with five years of experience overseeing individual projects and brand development 
Design,526,33d26d38dc340beb_train.jpg,0.6551528,"Education: Harvard International University, Art & Visual Communications, 1998, 2001; Oxford High De"
Design,537,6a530ba089b2d99e_train.png,0.6381242,Graphic Designer with 10+ years of experience specializing in creating visually compelling graphics 
Design,536,665e81f10527480d_train.png,0.6161797,Experienced UX Designer with six years of expertise in designing products used by millions of users.
Design,528,fe16ab36e8b693a8_train.png,0.61416256,"Education: Carnegie Mellon University, Master’s in Educational Technology and Applied Learning Scien"
Design,540,71323bc765e36b0f_train.png,0.5951787,Enthusiastic Senior Graphic Designer with 15+ years of experience creating visually captivating prin
Design,538,73d3b0bd8afe3ac5_train.png,0.5771138,Goal-oriented Web Designer with 6+ years of experience designing and developing websites across mult
Design,531,4a18e1b4ba933d79_train.png,0.5741246,Creative and self-driven Set Designer with a proven track record of success and employer satisfactio
Design,523,2e70785e2cb4e07c_train.png,0.55760944,Education:  Work Experience:  Projects:  Skills:  Certifications:  Languages:
Design,541,820a8896bdcd3d61_train.png,0.5373126,Experienced web designer with expertise in creating compelling and attractive websites. Proficient i
Design,527,49d99e6f6e05e871_train.png,0.5362989,"Creative and organized graphic designer with a proven track record of leading large teams, developin"
Design,518,0c543583203513ab_train.jpg,0.52348566,Passionate graphic and web designer with a strong business acumen. Began creating websites at age 10
Design,548,b98fcca69bd38efd_train.png,0.50860023,"Senior Graphic Design Professional with over 8 years of experience in design, art direction, and man"
Design,522,2b69df3cd7bd1159_train.png,0.49611348,Experienced graphic designer with 5+ years of expertise in creating engaging visual content for soci
Design,535,6369d2ffcda509b6_train.jpg,0.48873216,"Results-oriented Case Manager with extensive experience in social work, assisting adults, children, "
Design,519,c64307ab42d07cea_train.jpg,0.48741835,Creative and detail-oriented graphic designer with expertise in social media branding and customer e
Design,546,869cd8e8e5fadbfd_train.png,0.4750917,"Creative visual designer with expertise in graphic design, web optimization, and user experience enh"
Design,529,4a0a9e7ae39f98c2_train.png,0.45448565,"Highly creative Graphic Designer with extensive experience in marketing, magazine design, and print "
Design,521,1d7830d20e345751_train.jpg,0.44981378,NCIDQ-certified interior designer with over 10 years of experience in office and residential interio
Design,542,78f7a164a943d95c_train.png,0.42188555,Award-winning and certified interior designer with over seven years of experience in creating functi
Design,543,8f30e8055f39727a_train.jpg,0.3932077,Detail-oriented graphic designer with expertise in creating visually compelling designs. Skilled in 
Design,525,3c05af45670a4836_train.png,0.3927288,"Flexible and creative graphic designer with extensive experience in web design, branding, and digita"
Design,544,9d54ff69b4dd717c_train.png,0.39194798,Detail-oriented Freelance Graphic Designer with 1+ year of experience creating visually compelling d
Design,516,00f6209656da6738_train.png,0.39104468,"Education:  Work Experience: Freelance Designer, 2017, Present, Designed logos, graphics, and brand"
Design,532,5eb48fa7c28e5429_train.png,0.3,Dedicated Interior Designer with 1+ year of experience creating visually appealing and functional sp
DevOpsEngineer,590,ca6d105f3f70f1ef_train.png,1.0,Detail-oriented DevOps Engineer with a year of experience designing and implementing operational sol
DevOpsEngineer,556,044e7b5b01a80199_train.png,0.9960961,"Education: Washington Adventist University, Engineer’s Degree in Computer Science, 2001, 2006 Work "
DevOpsEngineer,585,ef18cc90105d8817_train.png,0.98687536,Detail-oriented DevOps Engineer with one year of experience in designing and implementing operationa
DevOpsEngineer,589,baaa412c4f8878ba_train.png,0.9431507,Results-driven DevOps Engineer with specialized experience building CI/CD pipelines using Microsoft 
DevOpsEngineer,577,9867351347b585b1_train.png,0.9412862,Passionate and experienced DevOps Engineer with a Bachelor’s degree in Computer Science and over 6 y
DevOpsEngineer,582,add90b83cabccc7d_train.png,0.9282613,"Results-driven DevOps Engineer with 2 years of experience in designing, implementing, and optimizing"
DevOpsEngineer,563,11bba6e8803b916a_train.png,0.9279018,"8+ years of experience orchestrating DevOps practices, security measures, and application architectu"
DevOpsEngineer,561,1c18dd783805e4f5_train.jpg,0.9213677,A highly skilled and self-organized DevOps Engineer with 5+ years of experience in developing infras
DevOpsEngineer,584,f6be22e47cfbb29e_train.png,0.9026748,"Detail-oriented DevOps Engineer with one year of experience in building, testing, and maintaining cl"
DevOpsEngineer,569,70ec31a24452eab7_train.png,0.8854524,"Versatile DevOps Manager with 6+ years of experience. Proven expertise in continuous deployment, inf"
DevOpsEngineer,553,079e52f3d89b9a95_train.png,0.86255836,"Junior DevOps Engineer with expertise in Java, JavaScript, and Python. Proficient in databases, clou"
DevOpsEngineer,557,d51db4de09e946db_train.png,0.8480029,"Education: B.S. in Computer Science, Pace University, 2008, 2012, Excelled in server management and "
DevOpsEngineer,562,1e76023c66bd894f_train.jpg,0.81740147,"A skilled DevOps Manager with expertise in networking, programming, and system administration. Prove"
DevOpsEngineer,559,122f29486721e60a_train.png,0.8149304,Highly skilled DevOps Engineer with 2+ years of experience in developing and maintaining cloud-nativ
DevOpsEngineer,571,7b318fd95af4877f_train.png,0.80776435,"Versatile DevOps Manager with 6+ years of experience in continuous deployment, automation, and cloud"
DevOpsEngineer,565,32da8075c992d2ad_train.jpg,0.7852676,"Senior DevOps Engineer with 5+ years of experience, including 3.5 years specializing in application "
